title,label,name_sequence,name_switch_ratio
4497_The_Sentimentalists,novel,"['You', 'There', 'You', 'The', 'Project', 'Project']",0.8
7025_Rob_Roy___Complete,novel,"['Owen', 'Owen', 'The', 'Campbell', 'The', 'Vernon', 'Miss', 'Justice', 'Vernon', 'Rashleigh', 'Rashleigh', 'Rashleigh', 'Rashleigh', 'Andrew', 'Hall', 'Vernon', 'Vernon', 'Andrew', 'Andrew', 'The', 'Andrew', 'The', 'Owen', 'Bailie', 'Andrew', 'Rashleigh', 'Jarvie', 'Andrew', 'The', 'Rob', 'The', 'The', 'Duke', 'The', 'The', 'The', 'The', 'Osbaldistone', 'Syddall', 'Project']",0.7435897435897436
39936_Meg_s_Friend__A_Story_for_Girls,novel,"['Meg', 'Meg', 'Meg', 'Meg', 'Meg', 'Meg', 'Meg', 'The', 'Meg', 'Meg', 'She', 'Meg', 'Meg', 'Meg', 'Meg', 'Meg', 'Meg', 'Meg', 'Meg', 'Meg', 'Meg', 'Meg', 'Meg', 'Meg', 'Meg', 'Meg', 'The']",0.19230769230769232
11364_Clarissa_Harlowe__or_the_history_of_a_young_lady__,novel,"['Lovelace', 'But', 'The', 'Thou', 'You', 'Who', 'Thou', 'Your', 'Had', 'But', 'But', 'Project', 'Project']",0.8333333333333334
291_The_Golden_Age,novel,"['Harold', 'Uncle', 'The', 'Jerry', 'Edward', 'Edward', 'Charlotte', 'Edward', 'Harold', 'Rome', 'Edward', 'Edward', 'Harold', 'Project', 'Project']",0.7857142857142857
35000_The_Mad_Lover__a_Tragi_Comedy__The_Works_of_Franci,novel,"['Project', 'Project']",0.0
6480_On_the_Study_of_Words,novel,"['English', 'Footnote', 'Project', 'Project']",0.6666666666666666
5636_Winding_Paths,novel,"['Lorraine', 'Dudley', 'Lorraine', 'Hal', 'Hal', 'Hal', 'Lorraine', 'Doris', 'Hal', 'Lorraine', 'She', 'You', 'Dick', 'And', 'Lorraine', 'She', 'Hal', 'Basil', 'Ethel', 'She', 'She', 'Hal', 'Hal', 'Hal', 'Hal', 'Lorraine', 'She', 'Lorraine', 'Alymer', 'Hal', 'Lorraine', 'Hal', 'Hal', 'She', 'And', 'Hal', 'Hal', 'She', 'Hal', 'She', 'She', 'Hal', 'She', 'Hal', 'She', 'Project']",0.8
57311_The_Heart_of_a_Mystery,novel,"['The', 'Miss', 'Isabel', 'Hazeldine', 'Hazeldine', 'John', 'Frank', 'Sweet', 'Mace', 'Edward', 'The', 'Strong', 'Brancker', 'John', 'Frank', 'Hazeldine', 'Miss', 'John', 'Avison', 'Hazeldine', 'John', 'Hermia', 'Hermia', 'Miss', 'Ephraim', 'John', 'Hodgson', 'Ephraim', 'Edward', 'John', 'Clem', 'Frank', 'Frank', 'Hodgson', 'The', 'Pengarvon', 'Clem', 'Hermia', 'Hermia', 'Hermia', 'Hermia', 'Miss', 'Major', 'Project']",0.8604651162790697
58217_The_Book_of_Months,novel,"['Proprietors', 'The', 'The', 'But', 'The', 'Dick', 'Then', 'But', 'But', 'The', 'The', 'But', 'And', 'The', 'The', 'Parker', 'The', 'The', 'The', 'The', 'The', 'The', 'One', 'The', 'The', 'The', 'The', 'The', 'One', 'The', 'The', 'The', 'Mrs', 'Mrs', 'Mutiny', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'One', 'The', 'The', 'The', 'The', 'The', 'The', 'One', 'One', 'One', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'One', 'One', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'One', 'The', 'The', 'One', 'The', 'The', 'Chinese', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'Hichens', 'One', 'The', 'The', 'The', 'Benjamin', 'The', 'One', 'The', 'The', 'The', 'The', 'One', 'The', 'The', 'The', 'The', 'Norris', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'Project', 'Project']",0.3282442748091603
70852_The_Chinese_lantern____b_A_play,novel,"['Project', 'Project']",0.0
4474_One_of_Our_Conquerors___Volume_4,novel,"['She', 'Dudley', 'She', 'Nesta', 'Nesta', 'She', 'Skepsey', 'She', 'She', 'She', 'Project']",0.7
7653_Kenelm_Chillingly___Volume_04,novel,"['Kenelm', 'Kenelm', 'Kenelm', 'Mivers', 'Kenelm', 'Chillingly', 'Kenelm', 'Kenelm', 'Lord', 'Project']",0.6666666666666666
3813_The_Lady_of_Blossholme,novel,"['Sir', 'Sir', 'Emlyn', 'Christopher', 'Abbot', 'Abbot', 'Abbot', 'Emlyn', 'Abbot', 'Emlyn', 'Emlyn', 'Emlyn', 'Cicely', 'Emlyn', 'Cromwell', 'King', 'Cicely', 'Project']",0.7058823529411765
15149_The_Palace_Beautiful__A_Story_for_Girls,novel,"['Primrose', 'Miss', 'Primrose', 'Martineau', 'Primrose', 'Primrose', 'Ellsworthy', 'Primrose', 'Primrose', 'Primrose', 'Primrose', 'Primrose', 'Primrose', 'Ellsworthy', 'Primrose', 'Mrs', 'Poppy', 'Jasmine', 'Poppy', 'Jasmine', 'Primrose', 'Mrs', 'Primrose', 'Dove', 'Dove', 'Primrose', 'Primrose', 'Daisy', 'Miss', 'Daisy', 'Miss', 'Jasmine', 'Poppy', 'Arthur', 'Daisy', 'Jasmine', 'Primrose', 'Poppy', 'Daisy', 'Daisy', 'Mrs', 'Jasmine', 'Daisy', 'Dove', 'Hannah', 'Daisy', 'Jasmine', 'Jasmine', 'Jasmine', 'Jasmine', 'Primrose', 'Primrose', 'Hannah', 'Mrs', 'Mrs', 'Project']",0.7454545454545455
51557_The_Colloquies_of_Edward_Osborne__Citizen_and_Clot,novel,"['Master', 'Master', 'Mistress', 'Master', 'Master', 'Mistress', 'Lady', 'Lord', 'Master', 'Master', 'Day', 'Mistress', 'Master']",0.75
42521_God_and_the_King,novel,"['None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'Project', 'Project', 'Project']",0.04
41930_A_Select_Collection_of_Old_English_Plays__Volume_1,novel,"['And', 'And', 'London', 'But', 'The', 'And', 'Project', 'Project']",0.7142857142857143
67586_Martin_Valliant,novel,"['Project', 'Project']",0.0
33164_Joseph_in_the_Snow__and_The_Clockmaker__In_Three_V,novel,"['Project', 'Project']",0.0
52135_Wanda__Vol__1__of_3_,novel,"['The', 'The', 'The', 'The', 'The', 'The', 'You', 'Wanda', 'She', 'Project']",0.4444444444444444
66851_The_Prize,novel,"['Project', 'Project']",0.0
4364_The_Lances_of_Lynwood,novel,"['Eustace', 'Sir', 'Sir', 'Eustace', 'Eustace', 'Eustace', 'Eustace', 'Eustace', 'Sir', 'Agnes', 'Eustace', 'Knight', 'Gaston', 'Arthur', 'Sir', 'Project']",0.6666666666666666
32388_The_New_Warden,novel,"['Dashwood', 'Dashwood', 'Warden', 'Boreham', 'Dashwood', 'Dashwood', 'May', 'Gwen', 'Harding', 'Dashwood', 'She', 'Gwen', 'Dashwood', 'Dashwood', 'Mrs', 'Boreham', 'She', 'Louise', 'Warden', 'Mrs', 'Potten', 'Boreham', 'May', 'May', 'Gwendolen', 'May', 'Warden', 'Warden', 'Bingham', 'May', 'May', 'Project']",0.8064516129032258
23264_The_Settlers_at_Home,novel,"['Mildred', 'Oliver', 'Mildred', 'Oliver', 'Oliver', 'Roger', 'Roger', 'Roger', 'Mildred', 'Oliver', 'Oliver', 'Project']",0.6363636363636364
41092_Whatsoever_a_Man_Soweth,novel,"['Tibbie', 'Tibbie', 'Eric', 'Eric', 'The', 'You', 'Eric', 'Winsloe', 'The', 'Tibbie', 'But', 'Parham', 'Mrs', 'The', 'Parham', 'The', 'The', 'Street', 'Tibbie', 'Parham', 'Street', 'Denton', 'She', 'You', 'The', 'Street', 'Pickering', 'Pickering', 'Pickering', 'Vickers', 'Project']",0.8333333333333334
33453_A_Traitor_s_Wooing,novel,"['Nugent', 'Chermside', 'Nugent', 'Nugent', 'Enid', 'Nugent', 'Mallory', 'The', 'Reggie', 'Leslie', 'Nugent', 'Nugent', 'Leslie', 'Nugent', 'Mallory', 'Nugent', 'Enid', 'Nugent', 'Brant', 'Nugent', 'Violet', 'Leslie', 'The', 'The', 'Reggie', 'Nugent', 'The', 'Project']",0.8888888888888888
48893_Mademoiselle_de_Maupin__Volume_1__of_2_,novel,"['Illustration', 'None', 'Gautier', 'Footnote', 'The', 'The', 'The', 'Rosette', 'The', 'Project', 'Project']",0.7
1217_Penelope_s_Experiences_in_Scotland__Being_Extracts,novel,"['Salemina', 'The', 'The', 'Susanna', 'Salemina', 'The', 'Francesca', 'Church', 'Edinburgh', 'The', 'Francesca', 'Salemina', 'The', 'Salemina', 'The', 'The', 'Sir', 'Pettybaw', 'Lady', 'Mrs', 'Miss', 'Francesca', 'Francesca', 'Hynde', 'Francesca', 'Francesca', 'The', 'Sun']",0.8518518518518519
42221_The_World_of_H_G__Wells,novel,"['Wells', 'Wells', 'Wells', 'Wells', 'Wells', 'Wells', 'Project']",0.16666666666666666
63544_The_Red_Saint,novel,['Denise'],0.0
9778_Vane_of_the_Timberlands,novel,"['None', 'Vane', 'Vane', 'Vane', 'Vane', 'Vane', 'Vane', 'Vane', 'Vane', 'Vane', 'The', 'Evelyn', 'Vane', 'Vane', 'Vane', 'Carroll', 'Carroll', 'Vane', 'Vane', 'Vane', 'Vane', 'Vane', 'Vane', 'Vane', 'Vane', 'Jessy', 'Carroll', 'Carroll', 'Carroll', 'Carroll', 'Evelyn', 'Project']",0.3225806451612903
73541_Into_the_blue,novel,"['Toby', 'Project', 'Project']",0.5
25899_The_Prodigal_Father,novel,"['Walkingshaw', 'Jean', 'Walkingshaw', 'Andrew', 'Ellen', 'Andrew', 'Andrew', 'Andrew', 'Walkingshaw', 'Walkingshaw', 'Heriot', 'Andrew', 'Jean', 'Andrew', 'Heriot', 'Colonel', 'Colonel', 'Frank', 'Lucas', 'Lucas', 'Andrew', 'Andrew', 'Andrew', 'Andrew', 'London', 'Lucas', 'Frank', 'Madge', 'Ellen', 'Ellen', 'Andrew', 'She', 'Andrew', 'Brown', 'Andrew', 'The', 'Jean', 'Andrew', 'Andrew', 'You', 'Andrew', 'Andrew', 'Andrew', 'Project']",0.7209302325581395
9986_Wild_Kitty,novel,"['Bessie', 'The', 'Girl', 'Tiffs', 'Incorrigible', 'The', 'Elma', 'The', 'The', 'Paddy', 'Carrie', 'The', 'Coventry', 'The', 'Gwin', 'Paddy', 'Are', 'Cannot', 'Kitty', 'Eye', 'The', 'Stunned', 'Stars', 'Sunshine', 'Kitty', 'Bessie', 'Kitty', 'Alice', 'Kitty', 'Kitty', 'Bessie', 'Kitty', 'Elma', 'Kitty', 'Kitty', 'Carrie', 'Kitty', 'Kitty', 'Kitty', 'Elma', 'Laurie', 'Kitty', 'Elma', 'Kitty', 'Kitty', 'Elma', 'Elma', 'She', 'Kitty', 'Project']",0.8571428571428571
5967_What_s_Mine_s_Mine___Volume_2,novel,"['None', 'But', 'Rob', 'The', 'Alister', 'Ian', 'Ian', 'Sercombe', 'Ian', 'Sercombe', 'Sercombe', 'Ian', 'Ian', 'Ian', 'Ian', 'God', 'She', 'Project']",0.7058823529411765
23661_The_Book_of_Dragons,novel,"['Project', 'Project']",0.0
52941_Amadis_of_Gaul__Vol__3,novel,['King'],0.0
1826_Sarrasine,novel,"['Honore', 'Sarrasine', 'The', 'Project', 'Project']",0.75
33787_Rockhaven,novel,"['Bill', 'Winn', 'Weston', 'Jess', 'Jess', 'Jess', 'Winn', 'Winn', 'Winn', 'Mona', 'Mona', 'And', 'Mona', 'Weston', 'Winn', 'And', 'And', 'Winn', 'Jess', 'Winn', 'Mona', 'Weston', 'Rockhaven', 'Weston', 'And', 'Winn', 'And', 'Simmons', 'Winn', 'Jess', 'Weston', 'Rockhaven', 'Winn', 'Winn', 'Winn', 'And', 'Winn', 'Mona', 'Jess', 'Jess', 'Mona', 'Mona', 'Winn', 'Winn', 'And', 'And', 'Mona', 'Project']",0.7446808510638298
73099_The_hidden_treasure____b_or__Found_at_last,novel,"['None', 'And', 'Jack', 'Jack', 'Jack', 'Jack', 'Jack', 'Jack', 'Father', 'Jack', 'Jack', 'Jack', 'Anne', 'Jack', 'Jack', 'Jack', 'Jack', 'Jack', 'Jack', 'Jack', 'Jack', 'Anne', 'Jack', 'Jack', 'Project']",0.375
5442_Uarda___a_Romance_of_Ancient_Egypt___Volume_04,novel,"['Paaker', 'The', 'Nebsecht', 'Katuti', 'Project']",1.0
21327_The_Works_of_Guy_de_Maupassant__Vol__1__Boule_de_S,novel,"['None', 'None', 'Maupassant', 'The', 'She', 'She', 'She', 'Jesuit', 'But', 'She', 'Chicot', 'Caillard', 'Anna', 'The', 'The', 'Karl', 'Monsieur', 'Madame', 'The', 'And', 'The', 'Marchas', 'Monsieur', 'Simon', 'And', 'Ulrich', 'The', 'Project', 'Project']",0.8214285714285714
74238_Illustrations_of_political_economy__Volume_8__of_9,novel,"['Project', 'Project']",0.0
7683_Harold___the_Last_of_the_Saxon_Kings___Volume_12,novel,"['Hilda', 'Harold', 'Harold', 'King', 'Harold', 'Harold', 'Norman', 'The', 'The']",0.625
37831_The_Danes__Sketched_by_Themselves__Vol__1__of_3___,novel,"['Project', 'Project']",0.0
67703_The_Master_Spirit,novel,"['Herriard', 'Gastineau', 'Greetland', 'Duke', 'Countess', 'Herriard', 'Alexia', 'Gastineau', 'The', 'Gastineau', 'Herriard', 'Herriard', 'Lady', 'Gastineau', 'Herriard', 'Herriard', 'Gastineau', 'Gastineau', 'Alexia', 'Herriard', 'Gastineau', 'Herriard', 'Lady', 'Herriard', 'Herriard', 'Alexia', 'You', 'Herriard', 'Herriard', 'Project']",0.8275862068965517
222_The_Moon_and_Sixpence,novel,"['Strickland', 'The', 'The', 'She', 'Mrs', 'Strickland', 'They', 'Strickland', 'Amy', 'Strickland', 'Strickland', 'You', 'Strickland', 'Strickland', 'Mrs', 'She', 'She', 'His', 'Stroeve', 'Strickland', 'You', 'Stroeve', 'Dirk', 'Stroeve', 'She', 'Strickland', 'Stroeve', 'You', 'Strickland', 'Strickland', 'Stroeve', 'Strickland', 'Stroeve', 'The', 'She', 'The', 'Stroeve', 'His', 'Stroeve', 'You', 'She', 'Strickland', 'Strickland', 'Strickland', 'The', 'Captain', 'Strickland', 'Strickland', 'She', 'Abraham', 'She', 'Ata', 'Strickland', 'Strickland', 'Strickland', 'Ata', 'They', 'Project']",0.8245614035087719
14044_The_Angels_of_Mons__The_Bowmen_and_Other_Legends_o,novel,['The'],0.0
9790_Traffics_and_Discoveries,novel,"['Rudyard', 'But', 'British', 'The', 'The', 'Sahib', 'The', 'Sahib', 'When', 'Pyecroft', 'Pyecroft', 'Rudely', 'Copper', 'The', 'Pyecroft', 'And', 'The', 'The', 'The', 'The', 'Wheel', 'Project', 'Project']",0.7272727272727273
12098_The_Elder_Brother__The_Works_of_Francis_Beaumont_a,novel,"['None', 'Sir', 'Sir', 'Folio', 'And']",0.75
1191_The_Double_Dealer__A_Comedy,novel,"['Comoedia', 'But', 'But', 'But', 'The', 'Project', 'Project']",0.5
37832_The_Danes__Sketched_by_Themselves__Vol__2__of_3___,novel,"['Project', 'Project']",0.0
57869_The_Orlando_Innamorato,novel,"['The', 'Project', 'Project']",0.5
3718_George_Walker_at_Suez,novel,"['Project', 'Project']",0.0
68688_The_mill_of_silence,novel,['You'],0.0
70426_Men_of_Marlowe_s,novel,"['The', 'She', 'Project', 'Project']",0.6666666666666666
63385_Alone_on_a_Wide_Wide_Sea__Vol__1__of_3_,novel,"['The', 'The', 'The', 'What', 'The', 'The', 'The', 'Mrs']",0.42857142857142855
3048_The_Little_Duke__Richard_the_Fearless,novel,"['Richard', 'Richard', 'Duke', 'Richard', 'Osmond', 'Richard', 'Richard', 'Osmond', 'Osmond', 'Richard', 'Richard', 'Project']",0.6363636363636364
60242_The_Purchase_of_the_North_Pole__A_sequel_to__From_,novel,['The'],0.0
6564_The_Love_Tiff,novel,"['Project', 'Project']",0.0
21572_Percival_Keene,novel,"['Delmar', 'Delmar', 'Milly', 'Gallagher', 'Gallagher', 'Keene', 'Gallagher', 'Gallagher', 'Captain', 'Captain', 'Captain', 'Captain', 'Delmar', 'Medea', 'Cross', 'Green', 'Keene', 'Although', 'The', 'The', 'The', 'Captain', 'French', 'Bob', 'Cross', 'The', 'Tommy', 'Mammy', 'The', 'The', 'Lord', 'Well', 'The', 'Bob', 'Delmar', 'Warden', 'Delmar', 'Colonel', 'The', 'Cross', 'Cross', 'Cross', 'The', 'French', 'Vangilt', 'Versely', 'Project']",0.7608695652173914
32419_The_Constant_Couple__Or__A_Trip_to_the_Jubilee__A_,novel,"['Sir', 'Project', 'Project']",0.5
53641_The_Black_Box__A_Tale_of_Monmouth_s_Rebellion,novel,"['Project', 'Project']",0.0
15387_Jorrocks__Jaunts_and_Jollities,novel,"['Jorrocks', 'None', 'Jorrocks', 'Jorrocks', 'Project', 'Project', 'Project']",0.5
72219_Cicely____b_a_story_of_three_years,novel,"['Mathurine', 'Bessie', 'Guildford', 'Guildford', 'Methvyn', 'Cicely', 'Cicely', 'Cicely', 'Guildford', 'Guildford', 'Cicely', 'Cicely', 'Cicely', 'Cicely', 'Cicely', 'Cicely', 'Cicely', 'Cicely', 'Cicely', 'Cicely', 'Cicely', 'Trevor', 'Cicely', 'Cicely', 'Cicely', 'Cicely', 'Cicely', 'Cicely', 'Cicely', 'Project']",0.3103448275862069
28616_Penshurst_Castle_in_the_Time_of_Sir_Philip_Sidney,novel,"['Lucy', 'Mary', 'Lucy', 'Mary', 'Mary', 'Philip', 'Ambrose', 'Humphrey', 'Mary', 'Philip', 'Sir', 'Mary', 'Mary', 'Lucy', 'Sir', 'Project']",0.8666666666666667
21893_Patsy,novel,"['Raincy', 'Patsy', 'Patsy', 'Stair', 'Patsy', 'Julian', 'Patsy', 'Duke', 'Miss', 'Eben', 'Stair', 'Louis', 'Duke', 'Raincy', 'Whitefoot', 'Patsy', 'Patsy', 'Patsy', 'Aline', 'Patsy', 'Stair', 'Patsy', 'Princess', 'Stair', 'Patsy', 'Stair', 'Patsy', 'Patsy', 'Patsy', 'Patsy', 'Patsy', 'Stair', 'Stair', 'The', 'Stair', 'Stair', 'Stair', 'Stair', 'Laurence', 'Stair', 'Project']",0.725
14099_True_Irish_Ghost_Stories,novel,"['The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The']",0.0
36166_That_Little_Beggar,novel,"['Granny', 'Briggs', 'Granny', 'Chris', 'Chris', 'Granny', 'Chris', 'Granny', 'Project']",0.875
10082_The_Hampstead_Mystery,novel,"['Flack', 'The', 'The', 'Rolfe', 'Mrs', 'Crewe', 'Crewe', 'Crewe', 'The', 'Hill', 'Sir', 'Rolfe', 'Fred', 'Birchill', 'Rolfe', 'Birchill', 'Holymead', 'Birchill', 'Hill', 'Hill', 'Rolfe', 'Crewe', 'Crewe', 'Crewe', 'Kemp', 'Mattingford', 'She', 'Holymead', 'Holymead', 'Sir', 'Kemp', 'Kemp', 'Holymead']",0.75
32060_Confessions_Of_Con_Cregan__the_Irish_Gil_Blas,novel,"['None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'The', 'Peter', 'Morissy', 'Andy', 'The', 'Betty', 'The', 'The', 'What', 'Broughton', 'Sir', 'The', 'Pike', 'The', 'Mrs', 'Joe', 'The', 'The', 'The', 'The', 'The', 'Friar', 'The', 'The', 'The', 'Seth', 'The', 'Don', 'Chevalier', 'General', 'The', 'The', 'The', 'The', 'Project']",0.373134328358209
23287_Lavengro__The_Scholar__the_Gypsy__the_Priest,novel,"['The', 'The', 'But', 'Norman', 'The', 'Lilly', 'Scotch', 'The', 'Irish', 'And', 'Irish', 'Bagg', 'And', 'French', 'And', 'Tawno', 'Jasper', 'But', 'Parkinson', 'The', 'Rome', 'Danes', 'German', 'Parr', 'There', 'England', 'And', 'Yes', 'And', 'Sir', 'What', 'London', 'German', 'The', 'Francis', 'Review', 'London', 'Pharaoh', 'What', 'Well', 'Taggart', 'Francis', 'Glorious', 'Bible', 'Bible', 'The', 'Armenian', 'Francis', 'Armenian', 'Armenian', 'Armenian', 'God', 'Well', 'Petulengro', 'Petulengro', 'Joseph', 'Well', 'Francis', 'Come', 'What', 'After', 'London', 'Jenny', 'The', 'Parliament', 'How', 'Platitude', 'The', 'Slingsby', 'Rommany', 'The', 'Welsh', 'Peter', 'Peter', 'Holy', 'Scriptures', 'Peter', 'The', 'Peter', 'Peter', 'Petulengro', 'Petulengro', 'The', 'Saul', 'The', 'The', 'What', 'England', 'Belle', 'Belle', 'Belle', 'The', 'You', 'England', 'Belle', 'Belle', 'Belle', 'Jack', 'Mumbo', 'The', 'Project']",0.87
6098_Amelia___Complete,novel,"['Containing', 'The', 'Containing', 'Disclosing', 'Containing', 'Containing', 'Miss', 'The', 'Miss', 'Table', 'Captain', 'Booth', 'The', 'The', 'Containing', 'Containing', 'The', 'Booth', 'Containing', 'Booth', 'Containing', 'Booth', 'None', 'The', 'Containing', 'The', 'The', 'Containing', 'Containing', 'Booth', 'Booth', 'Containing', 'The', 'Containing', 'Amelia', 'Containing', 'None', 'Containing', 'Containing', 'Amelia', 'None', 'Containing', 'Booth', 'Relating', 'Containing', 'Containing', 'None', 'Containing', 'The', 'Being', 'Panegyrics', 'Which', 'None', 'Containing', 'Containing', 'Amelia', 'None', 'Containing', 'Containing', 'None', 'The', 'Continuation', 'Farther', 'The', 'Farther', 'The', 'Farther', 'The', 'Being', 'Being', 'Containing', 'Containing', 'Containing', 'Comments', 'Which', 'Worthy', 'Consisting', 'None', 'None', 'None', 'None', 'Harrison', 'Booth', 'Amelia', 'Containing', 'None', 'None', 'None', 'None', 'None', 'What', 'Consequences', 'Consequences', 'Colonel', 'Read', 'Booth', 'Contains', 'Containing', 'Containing', 'Matters', 'The', 'Containing', 'Containing', 'None', 'Booth', 'Amelia', 'None', 'The', 'Amelia', 'Containing', 'Harrison', 'What', 'What', 'None', 'Thus', 'Fielding', 'The', 'The', 'Booth', 'Booth', 'Booth', 'Booth', 'Booth', 'Booth', 'Booth', 'Murphy', 'Amelia', 'Amelia', 'Amelia', 'The', 'Amelia', 'Amelia', 'Amelia', 'Amelia', 'Booth', 'Miss', 'Amelia', 'Amelia', 'The', 'Booth', 'Booth', 'You', 'Booth', 'Amelia', 'The', 'Amelia', 'Amelia', 'Booth', 'Booth', 'Amelia', 'James', 'Booth', 'Booth', 'Booth', 'Booth', 'Mrs', 'Booth', 'Booth', 'Mrs', 'Mrs', 'Booth', 'Booth', 'Booth', 'Booth', 'Booth', 'Booth', 'Booth', 'Mrs', 'Amelia', 'Mrs', 'Booth', 'Booth', 'Mrs', 'Mrs', 'Amelia', 'The', 'Mrs', 'Bennet', 'Bennet', 'Mrs', 'Mrs', 'Mrs', 'Mrs', 'Amelia', 'Booth', 'Booth', 'Mrs', 'Amelia', 'Booth', 'Booth', 'Amelia', 'The', 'Mrs', 'Booth', 'Booth', 'Booth', 'Booth', 'Amelia', 'Amelia', 'Booth', 'Amelia', 'Christian', 'Booth', 'The', 'Mrs', 'Booth', 'Amelia', 'Booth', 'Booth', 'Amelia', 'Booth', 'Atkinson', 'Booth', 'James', 'And', 'Trent', 'Booth', 'Booth', 'Amelia', 'Booth', 'Amelia', 'Amelia', 'Booth', 'Amelia', 'Amelia', 'James', 'The', 'Murphy', 'Booth', 'Amelia', 'Project']",0.7086956521739131
50078_The_Forlorn_Hope__A_Tale_of_Old_Chelsea,novel,"['Project', 'Project']",0.0
70884_French_without_a_master____b_A_farce_in_one_act,novel,"['Project', 'Project']",0.0
70282_Ella__a_little_schoolgirl_of_the_sixties____b_A_bo,novel,"['Ella', 'Ella', 'Ella', 'Ella', 'Ella', 'Ella', 'Ella', 'Ella', 'Ella', 'Ella', 'The', 'Ella', 'Ella', 'The', 'Ella', 'The', 'Project']",0.375
41303_A_Ladder_of_Swords__A_Tale_of_Love__Laughter_and_T,novel,"['Buonespoir', 'Queen', 'Queen', 'Queen', 'Leicester', 'Queen', 'Queen', 'Leicester', 'Queen', 'Queen', 'There']",0.6
19899_The_Honour_of_the_Flag,novel,"['The', 'Project', 'Project']",0.5
48020_Aurora_Floyd__Vol__1__Fifth_Edition,novel,"['None', 'Floyd', 'Floyd', 'Aurora', 'Talbot', 'Lucy', 'Talbot', 'Aurora', 'Floyd', 'Aurora', 'Aurora', 'Aurora', 'Mellish', 'Project']",0.7692307692307693
69261_A_vagrant_wife,novel,"['Miss', 'Harry', 'Harry', 'She', 'George', 'Annie', 'She', 'Annie', 'George', 'Annie', 'She', 'Annie', 'Annie', 'Annie', 'Annie', 'Annie', 'Annie', 'Harry', 'Harry', 'Aubrey', 'Annie', 'Annie', 'Annie', 'Annie', 'Harry', 'Annie', 'Annie', 'Harry', 'Project']",0.6071428571428571
68520_The_Van_Roon,novel,"['Publishers', 'Gedge', 'June', 'June', 'June', 'June', 'William', 'June', 'She', 'William', 'June', 'June', 'June', 'June', 'June', 'William', 'The', 'Duponnet', 'June', 'Gedge', 'June', 'She', 'June', 'Cross', 'She', 'June', 'She', 'June', 'June', 'She', 'The', 'The', 'But', 'Keller', 'June', 'June', 'June', 'Elbert', 'Elbert', 'The', 'William', 'Sir', 'William', 'William', 'June', 'June', 'June', 'Uncle', 'June', 'June', 'June', 'June', 'June', 'The', 'Author', 'Author', 'Project', 'Project']",0.631578947368421
51815_Henry_Smeaton__A_Jacobite_Story_of_the_Reign_of_Ge,novel,"['Van', 'Emmeline', 'Smeaton', 'Smeaton', 'Emmeline', 'Smeaton', 'The', 'Smeaton', 'Emmeline', 'Sir', 'Sir', 'Smeaton', 'Justice', 'Smeaton', 'Van', 'Sir', 'The', 'Sir', 'Smeaton', 'Sir', 'Smeaton', 'Smeaton', 'Smeaton', 'Sir', 'Richard', 'Smeaton', 'Exeter', 'Smeaton', 'Smeaton', 'Richard', 'Smeaton', 'Kenmure', 'Smeaton', 'Richard', 'Richard', 'The', 'Van', 'Smeaton', 'Smeaton', 'Smeaton', 'Emmeline', 'Van', 'Van', 'The', 'The', 'Project']",0.7777777777777778
37533_Bungay_Castle__A_Novel__v__1_2,novel,"['Roseline', 'Baron', 'Project', 'Project']",0.6666666666666666
26583_The_Fortunes_and_Misfortunes_of_the_Famous_Moll_Fl,novel,"['September', 'Project', 'Project', 'Project']",0.3333333333333333
60122_The_Tale_of_Triona,novel,"['None', 'She']",1.0
72314_A_lady_in_black,novel,"['Project', 'Project']",0.0
1419_Mugby_Junction,novel,"['Lamps', 'Polly', 'Project']",1.0
8913_The_Portent_and_Other_Stories,novel,"['But', 'She', 'The', 'London', 'Lady', 'The', 'Lady', 'Lady', 'Lady', 'Alice', 'Lady', 'The', 'But', 'But', 'The', 'Alice', 'This', 'When', 'The', 'But', 'Hall', 'She', 'The', 'Alice', 'Alice', 'The', 'The']",0.8076923076923077
33387_The_Fortunes_of_Philippa__A_School_Story,novel,"['Juanita', 'Lucy', 'Lucy', 'Miss', 'Cathy', 'Dick', 'Cathy', 'Mrs', 'Miss', 'Cathy', 'Cathy', 'Project']",0.8181818181818182
8551_The_Seaboard_Parish_Volume_1,novel,"['But', 'But', 'God', 'God', 'The', 'But', 'God', 'But', 'She', 'Connie', 'Connie', 'The', 'Wynnie', 'The', 'But', 'But', 'Project']",0.75
